RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,IsOnlyHitEmAttack
13,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TailTip,,|,12,,0,|,Tail4|Tail5,Tail5|Tail6_CH_end,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.35}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '0bf75589-4dab-4283-b261-b825e63dac9c'}}",,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body,,||,3,,0,||,Neck0|Chest|Spine0,Chest|Spine1|Spine1,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 3.5}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 0.75, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 3.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '189c1409-3efe-45fc-855a-403b79c727ba'}}",,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_Arm,,|||,7,,0,|||,L_ArmU0|L_ArmL0|L_Hand0|L_Hand1,L_ArmU0|L_ArmL0|L_Hand1|L_MiddleH2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.2, 'y': 0.4, 'z': -0.1}, 'end': {'x': 0.0, 'y': -3.4, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -3.7, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.5}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '6ea610f9-4e4c-42d3-8cdb-d0636d9cc50a'}}",,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_Arm,,|||,8,,0,|||,R_ArmU0|R_ArmL0|R_Hand0|R_Hand1,R_ArmU0|R_ArmL0|R_Hand1|R_MiddleH2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.19999981, 'y': 0.40000057, 'z': -0.10000038}, 'end': {'x': 0.0, 'y': -3.4, 'z': -4.7683716e-07}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -3.7, 'z': -4.7683716e-07}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.5}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'e02c514b-f29c-4cbf-8032-ca9d643fdbb0'}}",,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_Leg,,||||||,9,,0,||||||,L_LegU0|Tail0|L_LegL0|L_LegL1|L_RingF0|L_Foot1|L_Foot1,L_LegU1|Tail0|L_LegL1|L_Foot0|L_RingF2|L_MiddleF1|L_IndexF1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'radius': 1.5}|{'start': {'x': 3.1, 'y': 2.1, 'z': -0.2}, 'end': {'x': 2.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.5}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '9995c225-03a9-49bd-8190-e769f76514de'}}",,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_Leg,,||||||,10,,0,||||||,R_LegU0|Tail0|R_LegL0|R_LegL1|R_RingF0|R_Foot1|R_Foot1,R_LegU1|Tail0|R_LegL1|R_Foot0|R_RingF2|R_MiddleF1|R_IndexF1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -4.7683716e-07, 'z': -0.19999981}, 'radius': 1.5}|{'start': {'x': -3.1, 'y': 2.0999994, 'z': -0.20000005}, 'end': {'x': -2.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.10000038, 'y': 0.0, 'z': -2.3841858e-07}, 'end': {'x': 0.0, 'y': -0.19999981, 'z': 0.49999976}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.5999998}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.30000007}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c8d34a97-91bc-4952-92e9-d47a1dcd99ce'}}",,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Push,,|||||||||||||||||||||||||||||||||||||||||,17,,0,|||||||||||||||||||||||||||||||||||||||||,Head|Head|Head|Neck2|Neck0|Neck0|Chest|Spine0|L_Crust_Shoulder|R_Crust_Shoulder|L_ScapulaW|L_WingU0|L_WingL0|L_HandW1|L_IndexW0|L_MiddleW0|R_ScapulaW|R_WingU0|R_WingL0|R_HandW1|R_IndexW0|R_MiddleW0|L_ArmU0|L_ArmL0|L_Hand1|R_ArmU0|R_ArmL0|R_Hand1|L_LegU0|L_LegL0|L_LegL1|L_Foot0|R_LegU0|R_LegL0|R_LegL1|R_Foot0|Tail0|Tail1|Tail2|Tail3|Tail4|Weapon,Head|Jaw|Neck2|Neck1|Spine1|Chest|Spine1|Spine1|L_Crust_Shoulder|R_Crust_Shoulder|L_ScapulaW|L_WingU1|L_WingL0|L_HandW0|L_IndexW1|L_MiddleW1|R_ScapulaW|R_WingU1|R_WingL0|R_HandW0|R_IndexW1|R_MiddleW1|L_ArmU1|L_Hand1|L_MiddleH2|R_ArmU1|R_Hand1|R_MiddleH2|L_LegU1|L_LegL1|L_Foot0|L_RingF2|R_LegU1|R_LegL1|R_Foot0|R_RingF2|Tail1|Tail2|Tail3|Tail4|Tail5|Weapon,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Capsule|Capsule|Capsule|Sphere|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 3.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 3.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 1.75}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': -1.9, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.7}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'radius': 3.8}|{'start': {'x': 0.0, 'y': 0.6, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.5}, 'radius': 3.25}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 2.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'end': {'x': -4.7683716e-07, 'y': 3.600003, 'z': 0.2}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'end': {'x': 7.1525574e-07, 'y': 3.6000023, 'z': 0.19999981}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': 1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -1.0, 'y': 0.5, 'z': -0.75}, 'end': {'x': 7.0, 'y': 0.25, 'z': 0.25}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': -1.0, 'y': 9.536743e-07, 'z': -4.7683716e-06}, 'end': {'x': 1.0, 'y': 0.0, 'z': 2.861023e-06}, 'radius': 0.5}|{'start': {'x': -0.50001144, 'y': 2.861023e-06, 'z': -1.9073486e-06}, 'end': {'x': 1.5000019, 'y': 9.536743e-07, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': -1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 1.000001, 'y': 0.5, 'z': -0.75000095}, 'end': {'x': -7.0, 'y': 0.25, 'z': 0.24999905}, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.99999905, 'y': 4.7683716e-07, 'z': -4.2915344e-06}, 'end': {'x': -1.0, 'y': 3.5762787e-07, 'z': 2.861023e-06}, 'radius': 0.5}|{'start': {'x': 0.5000117, 'y': 3.33786e-06, 'z': -2.861023e-06}, 'end': {'x': -1.5, 'y': 7.748604e-07, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.5}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -4.7683716e-07, 'z': -0.19999981}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.19999981, 'z': 0.49999976}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.3, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.3, 'z': 0.0}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.0}, 'radius': 2.4}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 5.0}, 'radius': 0.5}",,,,NO_MOVE(1),,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitals_Back,,|||||,13,,0,|||||,Neck0|Weapon|L_Crust_Shoulder|L_Crust_Shoulder|R_Crust_Shoulder|R_Crust_Shoulder,Chest|Weapon|L_Crust_Shoulder|L_Crust_Shoulder|R_Crust_Shoulder|R_Crust_Shoulder,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 9.536743e-07, 'y': 3.500002, 'z': 1.66893e-06}, 'end': {'x': 0.0, 'y': 4.0, 'z': 2.0}, 'radius': 4.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.5}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': 0.3, 'z': -0.8}, 'end': {'x': 0.1999995, 'y': 2.400003, 'z': -0.2}, 'radius': 1.9}|{'start': {'x': 0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': 0.3999995, 'y': 4.800003, 'z': 1.2}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.3000002, 'z': -0.8000002}, 'end': {'x': -0.19999981, 'y': 2.4000015, 'z': -0.19999981}, 'radius': 1.9}|{'start': {'x': -0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': -0.3999998, 'y': 4.8, 'z': 1.2}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'e5ddf7e1-1ae7-4396-836f-b8923ba392de'}}",,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitals_Head,,,14,,0,,Head,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 4.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '1eb37bbb-7c68-4063-b394-9a485c3fd683'}}",,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitals_L_Wing,,,15,,0,,L_WingL0,L_HandW0,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'f9624c12-8e2c-4b1f-b99c-658650cfc930'}}",,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitals_R_Wing,,,16,,0,,R_WingL0,R_HandW0,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '2a564b1b-1c50-46d6-9df9-4e787953dcb5'}}",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0078_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
