RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
30,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,106.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,ARROW(6),PHYSICAL(0),0.0,0.0,-1,1.5,0.0,0.0,NORMAL(0),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,ステルス射撃,,ステルス射撃,,3,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp11Shell_Tsugiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,ARROW(6),KAN_TO_THROUGH(6),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,5a4eea29-0782-4c56-99a8-6e121ccbbe51,False,,,,通常継矢,,継矢,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.2}",0.0,,INVALID(-1),NORMAL(18341792)
103,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,12.0,0.0,UNABLE_GUARD(2),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.0,0.0,False,True,,False,False,1.0,False,False,False,ARROW(6),KAN_TO_THROUGH(6),0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,5a4eea29-0782-4c56-99a8-6e121ccbbe51,True,,,,曲射の雨　継矢生成用,,曲射の雨　継矢生成用,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.2}",0.0,,INVALID(-1),NORMAL(18341792)
105,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,ARROW(6),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,5a4eea29-0782-4c56-99a8-6e121ccbbe51,False,,,,EM乗り継矢,,EM乗りフィニッシュ継矢,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.2}",0.0,,INVALID(-1),NORMAL(18341792)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp11Shell_TsugiyaBlast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.5,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.5,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp11TsugiyaBlast_MultiHitCurve.user.3': [np.float64(1.0), np.float64(0.5), np.float64(0.2), np.float64(0.18333333333333335), np.float64(0.16666666666666669), np.float64(0.15000000000000002), np.float64(0.13333333333333336), np.float64(0.11666666666666668), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1)]}",False,False,False,False,False,10,True,True,0.0,0.0,False,True,,False,False,1.0,False,False,False,ARROW(6),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,継矢炸裂,,継矢炸裂,,10,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
104,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.2,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.2,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp11TsugiyaBlast_MultiHitCurve.user.3': [np.float64(1.0), np.float64(0.5), np.float64(0.2), np.float64(0.18333333333333335), np.float64(0.16666666666666669), np.float64(0.15000000000000002), np.float64(0.13333333333333336), np.float64(0.11666666666666668), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1)]}",False,False,False,False,False,10,True,True,0.0,0.0,False,True,,False,False,1.0,False,False,False,ARROW(6),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,曲射の雨継矢炸裂,,曲射の雨継矢炸裂,,10,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
106,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,90.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,"{'Wp11TsugiyaBlast_MultiHitCurve.user.3': [np.float64(1.0), np.float64(0.5), np.float64(0.2), np.float64(0.18333333333333335), np.float64(0.16666666666666669), np.float64(0.15000000000000002), np.float64(0.13333333333333336), np.float64(0.11666666666666668), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.1)]}",False,False,False,False,False,10,True,True,0.0,0.0,False,True,,False,False,1.0,False,False,False,ARROW(6),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,EM乗り継矢炸裂,,EM乗りフィニッシュ継矢炸裂,,10,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",0.0,,INVALID(-1),NORMAL(18341792)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp11Shell_Twin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,23.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.3,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,ARROW(6),PHYSICAL(0),0.0,0.0,-1,1.5,0.0,0.0,NORMAL(0),False,48ea6fb8-1395-41fb-8bce-c52b4f126ca0,False,,,,竜の千々矢,,竜の千々矢×６,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.35}",0.0,,INVALID(-1),NORMAL(18341792)
420,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,11.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.3,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp11PenetrateBottle_MultiHitCurve.user.3': [np.float64(1.2), np.float64(1.2), np.float64(0.9), np.float64(0.5), np.float64(0.3), np.float64(0.15), np.float64(0.1), np.float64(0.05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]}",False,False,False,False,False,10,True,True,0.3,0.3,False,True,"{'Wp11PenetrateBottle_MultiHitStatusCurve.user.3': [np.float64(1.0), np.float64(1.0), np.float64(0.8), np.float64(0.4), np.float64(0.2), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]}",False,False,1.0,False,False,False,ARROW(6),PHYSICAL(0),0.0,0.0,-1,1.5,0.0,0.0,NORMAL(0),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,竜の千々矢（貫通ビン）,,竜の千々矢×６（貫通ビン）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.35}",0.0,,INVALID(-1),NORMAL(18341792)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp11Shell_TwinHoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.3,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp11PenetrateBottle_MultiHitCurve.user.3': [np.float64(1.2), np.float64(1.2), np.float64(0.9), np.float64(0.5), np.float64(0.3), np.float64(0.15), np.float64(0.1), np.float64(0.05), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]}",False,False,False,False,False,10,True,True,0.3,0.3,False,True,"{'Wp11PenetrateBottle_MultiHitStatusCurve.user.3': [np.float64(1.0), np.float64(1.0), np.float64(0.8), np.float64(0.4), np.float64(0.2), np.float64(0.1), np.float64(0.1), np.float64(0.1), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]}",False,False,1.0,False,False,False,ARROW(6),PHYSICAL(0),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,d3711f3d-8743-433a-ad42-88ea68005138,False,,,,竜の千々矢追尾（貫通ビン）,,竜の千々矢追尾（貫通）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.35}",0.0,,INVALID(-1),NORMAL(18341792)
207,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,26.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.3,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,ARROW(6),PHYSICAL(0),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,48ea6fb8-1395-41fb-8bce-c52b4f126ca0,False,,,,竜の千々矢追尾,,竜の千々矢追尾（単発）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.35}",0.0,,INVALID(-1),NORMAL(18341792)
