RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
6,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,10.0,USE_MULIT_HIT(1),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,3.0,50.0,0.0,NORMAL(0),False,c22a908c-fe84-4db8-b623-07de1c8d6cc9,False,False,INVALID(-361180672),False,エイム貫通攻撃（多段）,,エイム貫通攻撃（多段）,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.3}",,,,
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,10.0,USE_MULIT_HIT(1),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.75,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp10InsectMultiAttack_MultiHitCurve.user.3': [np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]}",False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,5.0,30.0,0.0,NORMAL(0),False,c22a908c-fe84-4db8-b623-07de1c8d6cc9,False,False,INVALID(-361180672),False,通常攻撃多色採取（多段）,,通常攻撃多色採取（多段）,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.3}",,,,
7,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,4.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,エイム貫通攻撃　検出用,,エイム貫通攻撃　検出用モーション値0,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,
5,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,8.0,True,0.0,15.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.75,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,6.0,0.0,0.0,NORMAL(0),False,c22a908c-fe84-4db8-b623-07de1c8d6cc9,False,False,INVALID(-361180672),False,切り上げ共闘（多段）,,切り上げ共闘（多段）,,1,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}",,,,
8,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,12.0,USE_MULIT_HIT(1),4.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,6.0,0.0,0.0,NORMAL(0),False,c22a908c-fe84-4db8-b623-07de1c8d6cc9,False,False,INVALID(-361180672),False,二段斬り共闘（多段）,,二段斬り共闘（多段）,,1,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp10_PhysicalAttack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),True,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,エイム攻撃範囲センサー,,エイム攻撃範囲検知用,,1,,0,,root,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': -0.0, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': 0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 2.0, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 3.0, 'y': 2.0, 'z': 3.0}}",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp10_Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,INSECT_MARKING(15),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,False,,,,印弾,,印弾,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}",0.0,,INVALID(-1),ANIMAL_FORCE_STOCK_DAMAGE(30969)
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,粉塵,,粉塵,,1,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}",,,,
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,10.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,a04111bc-8e2e-4d10-9503-d80a99c89bf8,False,,,,粉塵起爆（爆破）,,粉塵起爆（爆破）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",0.0,,INVALID(-1),WP10_DUST(93065544)
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,1.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,a04111bc-8e2e-4d10-9503-d80a99c89bf8,False,,,,粉塵起爆（回復）,,粉塵起爆（回復）,,3,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",0.0,,INVALID(-1),WP10_DUST(93065544)
4,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,3.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,a04111bc-8e2e-4d10-9503-d80a99c89bf8,False,,,,粉塵起爆（麻痺）,,粉塵起爆（麻痺）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",0.0,,INVALID(-1),WP10_DUST(93065544)
5,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,a04111bc-8e2e-4d10-9503-d80a99c89bf8,False,,,,粉塵起爆（毒）,,粉塵起爆（毒）,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",0.0,,INVALID(-1),WP10_DUST(93065544)
