RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,PressLevel,Type,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType,IsHitMortarShell
0,LIGHTNING_SLINGER(643089600),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：吸雷弾,,スリンガー：吸雷弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
1,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),ELECTRIC_DISCHARGE(-64052144),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,吸雷弾：地形着弾,,吸雷弾着弾,,8,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_LightPlant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SLINGER_COMMON(807935488),SLINGER_LIGHT_PLANT(-1171620608),FRONT(0),0.0,1.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,3.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,スリンガー：ヒカリゴケ,,ヒカリゴケ,,21,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.55}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
1,NORMAL(0),SLINGER_LIGHT_PLANT(-1171620608),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_9(6),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,ヒカリゴケ：地形着弾,,ヒカリゴケ：着弾,,22,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,EM_LEAD(-34248092),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：誘導弾,,スリンガー：誘導弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
1,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),PAINT(182212320),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,スリンガー：ペイント弾,,ペイント弾,,5,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Penetrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'WpGunPenetrate_MultiHitCurve.user.3': [1.0, 1.0, 0.9, 0.8, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]}",False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：貫通弾,,スリンガー：貫通弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),HIGH(2),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_ScarBreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,2.0,2.0,2.0,True,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：傷特攻弾,,スリンガー：傷特攻弾,,17,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),MIDDLE(1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Scatter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SLINGER_BURST(-2111173888),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：はじけクルミ,,スリンガー：はじけクルミ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),INVALID(-1),NORMAL(18341792),
1,SLINGER_BURST(-2111173888),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),SCATTER(1830683392),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,はじけクルミ：爆発,,はじけクルミ：爆発,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
2,SLINGER_BURST(-2111173888),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),SCATTER(1830683392),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,はじけクルミ：敵ヒット爆発,,はじけクルミ：敵ヒット爆発,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
4,SLINGER_BURST(-2111173888),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ICE(4),3,100.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),SCATTER(1830683392),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,はじけ氷：敵ヒット爆発,,はじけ氷：敵ヒット爆発,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ICE(4),3,100.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),SCATTER(1830683392),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：はじけ氷,,はじけ氷：爆発,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Sonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：音爆弾,,スリンガー：音爆弾,,12,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,INVALID(-1),NORMAL(18341792),
1,EAR(5),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,音爆弾：爆発,,音爆弾：爆発,,15,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 20.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
2,EAR(5),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,音爆弾小：爆発,,音爆弾：爆発,,16,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 5.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_SoundReact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SOUND_REACT(-969045248),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,音反応,,音反応用,,18,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 15.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),NONE(1996289920),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,0.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：石ころ,,スリンガー：石ころ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SLINGER_COMMON(807935488),SLINGER_STRONG_PENETRATE(1466),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'WpGunStrongPenetrate_MultiHitCurve.user.3': [1.0, 1.0, 1.0, 0.9875817308152843, 0.9557494565824012, 0.9305072072083971, 0.9227219485616072, 0.9010412776689183, 0.8777147399732391, 0.866189120861678, 0.8477801666666667, 0.8293712124716552, 0.8109622582766439, 0.7932349, 0.7757953266666666, 0.7583557533333333, 0.7419973108235294, 0.7303237685490196, 0.7186502262745098, 0.706976684, 0.6901296669934641, 0.6529867106535948, 0.6158437543137255, 0.5871559872000001, 0.5604194176, 0.533682848, 0.5069462784000001, 0.4802097088, 0.45347313920000004, 0.4267365696, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]}",False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：貫通弾,,強スリンガー：貫通弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,HIGH(2),NORMAL(18341792),
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,100.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,200.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：スタン,,強スリンガー：スタン,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,HIGH(2),NORMAL(18341792),
